,epoch,train_loss,wire_train_acc,wire_train_f1,terminal_train_acc,terminal_train_f1,action_train_acc,action_train_f1,val_loss,wire_val_acc,wire_val_f1,terminal_val_acc,terminal_val_f1,action_val_acc,action_val_f1
157,157,6.538246661424637,0.375,0.4125,0.4375,0.4303571428571429,0.9375,0.9090909090909091,7.988196134567261,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
158,158,6.577519446611404,0.375,0.4348214285714286,0.375,0.39285714285714285,0.9375,0.9090909090909091,8.250821471214294,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
159,159,6.593076258897781,0.375,0.39743589743589747,0.25,0.2625,0.875,0.8459595959595959,7.4033203125,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
160,160,6.50885996222496,0.25,0.3416666666666667,0.4375,0.44880952380952377,0.875,0.8506944444444445,6.759148597717285,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
161,161,6.469635516405106,0.3125,0.37499999999999994,0.3125,0.36011904761904756,0.9375,0.9090909090909091,7.461336731910706,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
162,162,6.442971229553223,0.375,0.43214285714285716,0.375,0.44375,0.9375,0.9090909090909091,7.369855284690857,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
163,163,6.765009641647339,0.25,0.2396103896103896,0.25,0.23958333333333331,0.8125,0.7840909090909091,7.116413116455078,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
164,164,6.185142248868942,0.25,0.3130952380952381,0.4375,0.4464285714285714,1.0,1.0,7.16499400138855,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
165,165,6.5178432166576385,0.1875,0.21805555555555556,0.3125,0.32708333333333334,0.9375,0.9090909090909091,6.370190382003784,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
166,166,6.518669068813324,0.5,0.5595238095238095,0.3125,0.30833333333333335,0.9375,0.9090909090909091,6.912468910217285,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
167,167,6.130568206310272,0.4375,0.47544642857142855,0.625,0.6934523809523809,0.9375,0.9090909090909091,7.312632083892822,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
168,168,6.304937660694122,0.375,0.4109848484848485,0.25,0.26666666666666666,0.9375,0.9090909090909091,6.456582069396973,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
169,169,6.221505522727966,0.375,0.48269230769230775,0.625,0.6458333333333333,0.9375,0.9090909090909091,6.9275994300842285,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
170,170,6.357588857412338,0.3125,0.3738095238095238,0.375,0.4416666666666667,0.9375,0.9090909090909091,8.363685607910156,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
171,171,6.392741799354553,0.3125,0.3484848484848485,0.625,0.6541666666666666,0.9375,0.9090909090909091,7.703141808509827,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
172,172,6.4855018854141235,0.1875,0.2583333333333333,0.0625,0.08333333333333333,0.9375,0.9090909090909091,7.4099942445755005,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
173,173,6.625226318836212,0.375,0.43214285714285716,0.375,0.42916666666666664,0.875,0.8459595959595959,8.216320276260376,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
174,174,6.201731443405151,0.5,0.531650641025641,0.25,0.2708333333333333,0.9375,0.9090909090909091,7.569028615951538,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
175,175,6.298379361629486,0.4375,0.5289772727272727,0.1875,0.21904761904761905,0.9375,0.9090909090909091,6.648096680641174,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
176,176,6.131630033254623,0.5625,0.5625,0.8125,0.7625,1.0,1.0,7.1447224617004395,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
177,177,6.587993294000626,0.3125,0.3666666666666667,0.25,0.22410714285714284,0.875,0.8459595959595959,7.995144963264465,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
178,178,6.30647087097168,0.1875,0.23660714285714285,0.5625,0.6020833333333333,0.875,0.8459595959595959,6.442162394523621,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
179,179,6.353051006793976,0.375,0.3938717532467533,0.5,0.49583333333333335,0.875,0.8506944444444445,6.9434322118759155,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
180,180,6.47007143497467,0.1875,0.17884615384615385,0.5,0.5321428571428571,0.9375,0.9090909090909091,7.149754166603088,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
181,181,6.0688396990299225,0.375,0.3958333333333333,0.5625,0.59375,0.9375,0.9090909090909091,7.036215543746948,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
182,182,6.735579550266266,0.5,0.4946428571428571,0.1875,0.20535714285714285,0.875,0.8465909090909091,7.8581461906433105,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
183,183,6.37201401591301,0.4375,0.5,0.625,0.5583333333333332,0.9375,0.9090909090909091,6.5068100690841675,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
184,184,6.1644934713840485,0.25,0.2738095238095238,0.4375,0.39375,0.9375,0.9090909090909091,6.26178765296936,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
185,185,6.20038229227066,0.5,0.5208333333333333,0.25,0.24107142857142855,0.9375,0.9368686868686869,7.6727927923202515,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
186,186,6.125217616558075,0.25,0.3214285714285714,0.5625,0.6011904761904762,0.9375,0.9090909090909091,7.914098143577576,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
187,187,6.077696293592453,0.375,0.40714285714285714,0.375,0.37202380952380953,1.0,1.0,7.653082370758057,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
188,188,6.312522739171982,0.4375,0.4743589743589744,0.4375,0.4354166666666666,0.9375,0.9090909090909091,7.192795515060425,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
189,189,6.105811595916748,0.5,0.5821428571428572,0.4375,0.4470238095238095,0.9375,0.9090909090909091,6.757362127304077,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
190,190,6.2657449543476105,0.375,0.41785714285714287,0.375,0.31875,0.9375,0.9090909090909091,7.135234355926514,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
191,191,6.122249513864517,0.125,0.14583333333333331,0.5625,0.5541666666666667,0.9375,0.9090909090909091,7.219105005264282,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
192,192,6.337244838476181,0.1875,0.2048611111111111,0.375,0.39375,0.9375,0.9090909090909091,6.760719418525696,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
193,193,6.104217767715454,0.375,0.46737637362637363,0.375,0.42916666666666664,0.9375,0.9090909090909091,6.24906325340271,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
194,194,6.255645453929901,0.5625,0.5955357142857143,0.8125,0.8142857142857143,0.875,0.8459595959595959,7.976625680923462,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
195,195,6.376183331012726,0.375,0.4409090909090909,0.1875,0.14285714285714285,0.875,0.8465909090909091,6.945570111274719,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
196,196,5.864016830921173,0.5,0.5357142857142857,0.625,0.6654761904761904,1.0,1.0,6.006776928901672,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
197,197,6.2535818219184875,0.4375,0.451007326007326,0.4375,0.525,0.9375,0.9090909090909091,6.4336124658584595,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
198,198,6.1205368638038635,0.25,0.3302083333333333,0.5,0.494047619047619,0.9375,0.9090909090909091,7.1674275398254395,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
199,199,6.020187199115753,0.4375,0.5064484126984127,0.375,0.4166666666666667,0.9375,0.9090909090909091,6.55189836025238,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
