,epoch,train_loss,wire_train_acc,wire_train_f1,terminal_train_acc,terminal_train_f1,action_train_acc,action_train_f1,val_loss,wire_val_acc,wire_val_f1,terminal_val_acc,terminal_val_f1,action_val_acc,action_val_f1
154,154,0.28151096440869877,0.975,0.9751538938492063,1.0,1.0,0.99375,0.9937477823772916,0.30024330923915843,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
155,155,0.4106385781825338,0.95,0.9502633403979678,1.0,1.0,0.99375,0.9937477823772916,0.29265494145365667,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
156,156,0.36486322569908225,0.96875,0.9685610248941365,1.0,1.0,0.99375,0.9937477823772916,0.24437253312353277,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
157,157,0.4041635619298404,0.9625,0.9623992673992674,0.99375,0.9937579821200512,0.98125,0.9813526441190428,0.24359322108502965,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
158,158,0.3336213657684766,0.95625,0.9561829471371881,1.0,1.0,0.99375,0.9937477823772916,0.27587503998802276,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
159,159,0.38267430915907424,0.95625,0.9563706283795568,1.0,1.0,0.99375,0.9937477823772916,0.30248223427915943,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
160,160,0.2861348235531295,0.975,0.9750847662985999,1.0,1.0,0.99375,0.9937477823772916,0.26817034310806775,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
161,161,0.3048626649765538,0.94375,0.9438314453258956,1.0,1.0,0.99375,0.9937477823772916,0.29401515622448643,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
162,162,0.33825246171486467,0.96875,0.9686884945983951,1.0,1.0,0.99375,0.9937477823772916,0.3011859742910019,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
163,163,0.34743182325241834,0.95,0.9502523382227505,1.0,1.0,0.99375,0.9937477823772916,0.2581465274852235,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
164,164,0.33477957565091854,0.9375,0.937632275132275,1.0,1.0,0.99375,0.9937477823772916,0.28537556229130134,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
165,165,0.2674554237049961,0.96875,0.968852306547619,1.0,1.0,0.99375,0.9937477823772916,0.3000539204396773,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
166,166,0.40575457220550104,0.95,0.950554507708369,1.0,1.0,0.99375,0.9937477823772916,0.29767700049487755,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
167,167,0.3719288455026799,0.98125,0.9812556523745493,1.0,1.0,0.9875,0.9874635237009013,0.33341057710786115,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
168,168,0.28523862600434313,0.96875,0.9687467997951869,1.0,1.0,0.9875,0.9874566752246471,0.3162928847625153,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
169,169,0.23314838000501367,0.96875,0.9685958684172971,1.0,1.0,0.99375,0.9937477823772916,0.26644575744794563,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
170,170,0.20503290143967662,0.98125,0.9812556523745493,1.0,1.0,0.99375,0.9937477823772916,0.2694291630126827,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
171,171,0.42377319948059267,0.9625,0.9625903221985311,1.0,1.0,0.9875,0.9874977823772916,0.30379816708300494,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
172,172,0.5488090109427958,0.96875,0.9686346796469003,1.0,1.0,0.975,0.9750224646983312,0.30054499533434864,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
173,173,0.30148153205941525,0.96875,0.9688674548082469,1.0,1.0,0.99375,0.9937477823772916,0.2743846579178353,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
174,174,0.4548196543171798,0.93125,0.9303252999241867,0.99375,0.9937336530078464,0.98125,0.9812703866706005,0.31298303084331563,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
175,175,0.3081993719702041,0.95625,0.9564117290836224,1.0,1.0,0.99375,0.9937477823772916,0.30905372462584635,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
176,176,0.2664121193648043,0.96875,0.9687198613622664,1.0,1.0,0.99375,0.9937477823772916,0.316105976664403,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
177,177,0.30573384993708713,0.95,0.9501028571106879,1.0,1.0,0.99375,0.9937477823772916,0.24810489812880404,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
178,178,0.2801966795720546,0.96875,0.9682015828872533,1.0,1.0,0.99375,0.9937477823772916,0.2693160683658789,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
179,179,0.31648485437970064,0.95,0.9501346302883373,1.0,1.0,0.99375,0.9937477823772916,0.3046381968735659,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
180,180,0.278283371901307,0.94375,0.9438060418019225,1.0,1.0,0.99375,0.9937477823772916,0.32165217552173997,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
181,181,0.2732782848268471,0.9625,0.9624996164075286,1.0,1.0,0.99375,0.9937477823772916,0.32078514845270545,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
182,182,0.273130114922526,0.9625,0.9622158119658119,1.0,1.0,0.99375,0.9937477823772916,0.32804183893895245,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
183,183,0.2529329920560485,0.95,0.9499172008547008,0.99375,0.9937223695844384,0.99375,0.9937477823772916,0.31753536005926436,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
184,184,0.2931912697858706,0.9625,0.9625186320901605,1.0,1.0,0.99375,0.9937477823772916,0.2912719357991591,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
185,185,0.24984327913143717,0.98125,0.9811802450299112,1.0,1.0,0.9875,0.9874635237009013,0.3022209503120393,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
186,186,0.29601198875266166,0.96875,0.969244736482412,1.0,1.0,0.99375,0.9937477823772916,0.25158104988367996,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
187,187,0.3680513434506906,0.95,0.9498331251441849,1.0,1.0,0.99375,0.9937477823772916,0.32182196587818906,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
188,188,0.3161895716551271,0.9375,0.9373431256488491,1.0,1.0,0.99375,0.9937477823772916,0.31052568292798244,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
189,189,0.29779631774486004,0.95625,0.9560788189345217,0.99375,0.9937781109445277,0.99375,0.9937477823772916,0.30783543142752023,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
190,190,0.1797827946491907,0.96875,0.9687962629637678,1.0,1.0,0.99375,0.9937477823772916,0.24928227840791806,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
191,191,0.2287891106584766,0.98125,0.9812983870967742,1.0,1.0,0.99375,0.9937477823772916,0.2781525511505606,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
192,192,0.35982019833512596,0.9625,0.9622690181841967,1.0,1.0,0.99375,0.9937477823772916,0.2981814718532405,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
193,193,0.4820355833538429,0.925,0.9253018308346176,0.99375,0.9937965838509317,0.98125,0.981244338768116,0.3079494285135297,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
194,194,0.4042119796221414,0.975,0.9749637981875608,1.0,1.0,0.96875,0.9683743099667271,0.2624408592557302,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
195,195,0.34225281749533565,0.95625,0.9565333130395841,0.99375,0.9937965838509317,0.99375,0.9937477823772916,0.3240045352751622,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
196,196,0.22066037508490127,0.96875,0.9687597915459836,1.0,1.0,0.99375,0.9937477823772916,0.2503678612119984,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
197,197,0.2849154981110587,0.95625,0.9562895446372153,1.0,1.0,0.99375,0.9937477823772916,0.24762454057781724,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
198,198,0.5119498351675702,0.9625,0.9626884034863945,0.99375,0.9937579821200512,0.975,0.975149084794921,0.24639885113429044,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
199,199,0.2717858213778186,0.95625,0.9561844256933542,1.0,1.0,0.99375,0.9937477823772916,0.30659360123318036,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
