,epoch,train_loss,wire_train_acc,wire_train_f1,terminal_train_acc,terminal_train_f1,action_train_acc,action_train_f1,val_loss,wire_val_acc,wire_val_f1,terminal_val_acc,terminal_val_f1,action_val_acc,action_val_f1
32,32,2.7175818579271436,0.69375,0.693385075542603,1.0,1.0,0.81875,0.7954450966267734,1.78235357478261,0.875,0.877017543859649,1.0,1.0,0.925,0.9228720238095238
33,33,2.5901687630452215,0.7,0.7000955371838445,0.9875,0.9874498556998557,0.8625,0.8501470588235295,1.7275450490415096,0.875,0.877017543859649,1.0,1.0,0.95,0.9522222222222222
34,34,2.179683938063681,0.775,0.7748704173751613,1.0,1.0,0.875,0.8657031249999999,1.4397144839167595,0.875,0.877017543859649,1.0,1.0,0.975,0.9738095238095239
35,35,2.087130577117205,0.74375,0.7437564081117946,1.0,1.0,0.89375,0.8786476698695556,2.0197768684476616,0.9,0.9016133470932232,1.0,1.0,0.8,0.7865972222222222
36,36,2.1509447338059546,0.78125,0.7800718708536046,0.99375,0.9937781320330081,0.89375,0.8928618959302183,1.4267044574022294,0.875,0.877017543859649,1.0,1.0,0.95,0.943939393939394
37,37,2.169979488663375,0.74375,0.7432065992649062,1.0,1.0,0.85625,0.843185084637496,1.338904545083642,0.875,0.877017543859649,1.0,1.0,1.0,1.0
38,38,1.9822829335927963,0.76875,0.7687199394808091,0.9875,0.9874725553889722,0.9125,0.9076980792316925,1.2196216367185115,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
39,39,2.076734559517354,0.775,0.7756424360080528,1.0,1.0,0.9125,0.9112402594575771,1.2425917107611895,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
40,40,1.9244049553759397,0.79375,0.7954461649524676,0.99375,0.993755411255411,0.9125,0.9116347046610942,1.0116261783987284,0.925,0.9265246449456976,1.0,1.0,0.95,0.943939393939394
41,41,1.7379587717354297,0.7875,0.7879699830722647,0.99375,0.9937615207373272,0.95,0.9488241881298991,0.9953265791758895,0.875,0.8713888888888889,1.0,1.0,1.0,1.0
42,42,1.8132481866981833,0.74375,0.743903603864376,1.0,1.0,0.93125,0.9312464629315222,0.9823345286771655,0.875,0.877017543859649,1.0,1.0,1.0,1.0
43,43,1.6461563486605884,0.775,0.7750795033460538,1.0,1.0,0.91875,0.915181540039615,0.9177213760092855,0.9,0.901670843776107,1.0,1.0,1.0,1.0
44,44,1.6693526076618581,0.7625,0.7596542576703388,0.99375,0.993776455026455,0.9375,0.9376559478278409,1.8319047801196575,0.925,0.9265246449456976,1.0,1.0,0.825,0.8007207207207208
45,45,1.8129669975489378,0.75625,0.7548458103115236,1.0,1.0,0.91875,0.9184398643343666,0.9195242745801806,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
46,46,1.5883049126714468,0.8,0.7985188008409223,0.9875,0.9873894537946081,0.95,0.9496525978748845,0.868228954821825,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
47,47,1.5183798180893064,0.81875,0.8186152817770465,1.0,1.0,0.9375,0.9367878170289856,0.7867833785712719,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
48,48,1.4803624446503818,0.825,0.8271426860810422,0.9875,0.9874607914365978,0.9375,0.9369701086956521,0.77439459618181,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
49,49,1.4477128120604903,0.7875,0.7872936572498377,0.99375,0.9937169312169312,0.975,0.9748233695652173,0.7201725248247385,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
50,50,1.2056572414003313,0.8375,0.8368066591227767,1.0,1.0,0.975,0.9750354398179674,0.7165870168246329,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
51,51,1.3283288430888205,0.8125,0.813287559006554,1.0,1.0,0.9625,0.962454584078668,0.6692845324985683,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
52,52,1.3890398580115288,0.8,0.8000988194997891,0.99375,0.9937267008387698,0.9375,0.9372870686672499,0.6354030882939696,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
53,53,1.176285182160791,0.83125,0.8310956545074306,1.0,1.0,0.98125,0.9812478777589135,0.6116578522138297,0.9,0.9016133470932232,1.0,1.0,1.0,1.0
54,54,1.3287311160471291,0.85,0.8510011305658628,1.0,1.0,0.95,0.950294833986842,0.714836342073977,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
55,55,1.2525203592143952,0.8,0.8003726851242561,1.0,1.0,0.975,0.9748612857394322,0.5881643254775554,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
56,56,1.3324652642826549,0.81875,0.8188157742911757,0.9875,0.987519767160906,0.9625,0.9623700256739409,0.5805853337049485,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
57,57,1.1903255400247872,0.85,0.8499359092444199,0.99375,0.99375,0.94375,0.9437859199399131,0.5496122125536204,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
58,58,1.104686783789657,0.88125,0.8799948694730922,1.0,1.0,0.9625,0.9626105639360756,0.6118220953736454,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
59,59,1.0492921342258341,0.8375,0.8374905303030303,1.0,1.0,0.9625,0.9623916393003341,0.5495063099078834,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
60,60,1.1107260916614905,0.825,0.8246697951062641,0.99375,0.993755411255411,0.975,0.975,0.5720570289064199,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
61,61,1.0438449256238527,0.825,0.8254525797951464,1.0,1.0,0.9875,0.9875,0.5557265698909759,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
62,62,1.0902313424274326,0.85625,0.855668880455408,1.0,1.0,0.96875,0.9688626861771622,0.5259773205034435,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
63,63,0.9716278179374058,0.825,0.8238067377488629,0.99375,0.9937781320330081,0.975,0.9751088725381105,0.5000160454306751,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
64,64,1.0091241447720676,0.83125,0.8316456494325347,0.9875,0.9875979939566897,0.96875,0.9688626861771622,0.5277555905282497,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
65,65,0.9910109840449877,0.825,0.8267028248780125,0.99375,0.9937267008387698,0.9875,0.9874566752246471,0.4820792994461954,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
66,66,0.9737516537890769,0.85,0.8499747983870968,0.99375,0.9937602375102376,0.96875,0.9687081211471457,0.5539392798673362,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
67,67,0.8229390255582985,0.8875,0.8879112681049376,1.0,1.0,0.975,0.9751119787634668,0.4444128877017647,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
68,68,0.8061521997326053,0.86875,0.8698982490747218,0.99375,0.9936706349206348,1.0,1.0,0.45526464148424567,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
69,69,0.8441378823918058,0.8625,0.8625469199259523,0.99375,0.9937781320330081,0.9875,0.9874696995902295,0.45571093990001826,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
70,70,0.8220154947717674,0.8875,0.8872799616641529,0.9875,0.987483239149656,0.98125,0.9815517241379309,0.4725662549724802,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
71,71,0.9509643430355936,0.85625,0.8562663097934001,0.99375,0.9937223695844386,0.98125,0.9810726621515219,0.39655534613411875,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
72,72,0.9792854328756221,0.86875,0.8688951612903226,0.9875,0.9875379757637823,0.9625,0.962454584078668,0.43534475374035536,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
73,73,0.7960034145799,0.8625,0.8631870142707634,0.9875,0.9872964943553179,0.9875,0.9875368546453587,0.40634032008238136,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
74,74,0.9694318446330726,0.8625,0.8624687107247591,1.0,1.0,0.9625,0.9628821480938414,0.39888952262699606,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
75,75,0.7771237425477011,0.90625,0.9058578543145555,1.0,1.0,0.975,0.9750635718509757,0.37387417040299625,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
76,76,0.6895608142600395,0.8875,0.8877683452752188,1.0,1.0,0.9875,0.9875368546453587,0.3515041346196085,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
77,77,0.7898849356803112,0.86875,0.8680338960225866,1.0,1.0,0.975,0.974955998906059,0.3659373118309304,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
78,78,0.7190056723920861,0.875,0.8750940970793912,1.0,1.0,0.9875,0.9875368546453587,0.34650217213202267,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
79,79,0.562503881182056,0.95625,0.9563498487561191,0.99375,0.993776455026455,0.975,0.975,0.3593894710764289,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
80,80,0.9104021657665726,0.9,0.8997467648056057,0.99375,0.9937267008387698,0.9625,0.9625,0.34520928040146825,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
81,81,0.8071701666136505,0.89375,0.8934795439483894,1.0,1.0,0.9875,0.987494338768116,0.38472401078324764,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
82,82,0.7351639150321716,0.875,0.8751568480043741,0.9875,0.9874627448006201,0.98125,0.9812875620590541,0.3313210335560143,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
83,83,0.7740107437333791,0.84375,0.8431521531337619,0.99375,0.9937267008387698,0.99375,0.9937492925863045,0.34624273210065437,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
84,84,0.5752889589639381,0.9,0.8984741924179829,1.0,1.0,0.9875,0.987494338768116,0.3473477271851152,0.9,0.901670843776107,1.0,1.0,1.0,1.0
85,85,0.8314880987891229,0.88125,0.8812816571949386,0.9875,0.987526455026455,0.98125,0.9812478777589135,0.5487450560438447,0.925,0.9265246449456976,1.0,1.0,0.975,0.9748079877112135
86,86,0.7901381138566649,0.9125,0.9125516684563271,1.0,1.0,0.9625,0.9625340249905765,0.3307074806536548,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
87,87,0.7690260423492873,0.90625,0.9062519607541599,0.99375,0.9937615207373269,0.9625,0.9625340249905765,0.33137660536449404,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
88,88,0.6793008927255869,0.8625,0.862583089659241,1.0,1.0,1.0,1.0,0.33094311591703446,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
89,89,0.6688460561592364,0.89375,0.8937319825041344,1.0,1.0,1.0,1.0,0.34351420869352295,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
90,90,0.6461338107663324,0.9,0.8995976694204757,0.99375,0.9937451737451738,0.99375,0.9937492925863045,0.3181814908981323,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
91,91,0.6231474967324175,0.9,0.9003622215499728,0.99375,0.9937267008387698,0.9875,0.9875,0.34576668156078083,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
92,92,0.6248948398671927,0.8875,0.8878566040763923,0.9875,0.9873712998713,1.0,1.0,0.3456297999364324,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
93,93,0.6217717066727346,0.89375,0.8944322058994857,1.0,1.0,0.98125,0.9812081211471456,0.3561822428135201,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
94,94,0.5490341996905045,0.88125,0.8801037603688403,1.0,1.0,1.0,1.0,0.3308239615755156,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
95,95,0.5092190528666833,0.9375,0.9374750604642397,0.99375,0.9937258064516129,0.99375,0.9937492925863045,0.3180785070522688,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
96,96,0.5760612639642204,0.875,0.8739390094064092,1.0,1.0,0.99375,0.993787562059054,0.3271600318257697,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
97,97,0.5597812826621521,0.8875,0.8872198787204052,1.0,1.0,0.99375,0.9937492925863045,0.31046665198518897,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
98,98,0.8254517390741967,0.875,0.8745859301769011,1.0,1.0,0.98125,0.9812875620590541,0.30686792714404876,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
99,99,0.6459841375635733,0.8875,0.8872465225406401,1.0,1.0,0.9875,0.9875,0.3039978971821256,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
100,100,0.7012687711161562,0.875,0.8752267573696144,1.0,1.0,0.99375,0.9937492925863045,0.3237552906037308,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
101,101,0.6284200321941171,0.9,0.9000490074441687,0.99375,0.9937408424908425,0.9875,0.987494338768116,0.31034795328159814,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
102,102,0.624573616476846,0.9,0.9009406950491858,1.0,1.0,0.9875,0.9875,0.307157893787371,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
103,103,0.6107848622414167,0.8875,0.8878126079718566,1.0,1.0,0.9875,0.9874574137334502,0.29037162199383604,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
104,104,0.47053443260956557,0.95,0.9498074229691877,0.9875,0.9875281109445277,0.98125,0.9812478777589135,0.30203366771456786,0.9,0.901670843776107,1.0,1.0,1.0,1.0
105,105,0.576466763553617,0.8625,0.8619050699732199,1.0,1.0,1.0,1.0,0.2896095310570672,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
106,106,0.7320468472404172,0.88125,0.8811830817853457,0.9875,0.9874958545502024,0.99375,0.9937492925863045,0.3007103817246389,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
107,107,0.5751755683217198,0.89375,0.8927888751424584,1.0,1.0,1.0,1.0,0.29344186567468566,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
108,108,0.6545459045380995,0.9125,0.9123333307158339,0.99375,0.9937579821200512,0.9875,0.9875,0.30148136519128454,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
109,109,0.5678257437546563,0.9125,0.9119440919665248,1.0,1.0,0.9875,0.9875,0.3091171349573415,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
110,110,0.4479502955517091,0.93125,0.9311538461538461,1.0,1.0,1.0,1.0,0.3112766068195924,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
111,111,0.5772185149951838,0.90625,0.9054118070863695,0.99375,0.9936958874458874,0.98125,0.9812875620590541,0.3129870487988228,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
112,112,0.46604207388008945,0.93125,0.9309275308133621,0.99375,0.9937407407407408,0.99375,0.9937492925863045,0.3202670260478044,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
113,113,0.6598471515644633,0.9,0.8995354050129087,1.0,1.0,0.98125,0.9812478777589135,0.30130632530199364,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
114,114,0.43694266522215913,0.9375,0.9374149659863946,0.99375,0.99375,0.9875,0.9875368546453587,0.30603486410400366,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
115,115,0.5200013811474491,0.89375,0.8944772937166091,1.0,1.0,0.98125,0.9812478777589135,0.30062208047602323,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
116,116,0.39315325632342135,0.94375,0.9433018789508006,0.99375,0.9937094594594594,0.99375,0.993787562059054,0.28844219581224023,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
117,117,0.5004353434967925,0.925,0.9252140700920493,1.0,1.0,0.98125,0.9812478777589135,0.29192221984267236,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
118,118,0.5088113668796723,0.90625,0.9062421164185277,1.0,1.0,0.99375,0.9937492925863045,0.2793835393531481,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
119,119,0.4569350804929854,0.925,0.925438401584888,1.0,1.0,0.9875,0.9875368546453587,0.28759966263896786,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
120,120,0.4856882237079844,0.91875,0.9186298120937202,1.0,1.0,0.99375,0.9937492925863045,0.27488218333455733,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
121,121,0.36769619036440415,0.94375,0.9427835399020292,1.0,1.0,1.0,1.0,0.2869046470732428,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
122,122,0.49198229161956986,0.9375,0.9370828719547367,1.0,1.0,0.9875,0.9875,0.28562283448991366,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
123,123,0.5975214002424764,0.91875,0.9185894075298606,1.0,1.0,0.98125,0.9812875620590541,0.27264350270852444,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
124,124,0.43364490061248945,0.93125,0.9310263426090039,0.99375,0.9937930663221362,0.99375,0.9937492925863045,0.27720759054645894,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
125,125,0.5021539065999605,0.94375,0.9429956636638662,0.99375,0.9937781109445277,0.9875,0.9875368546453587,0.293411437337636,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
126,126,0.6455086625028343,0.925,0.9248916339076615,1.0,1.0,0.975,0.9749320882852291,0.27392443153366913,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
127,127,0.4517390367076587,0.95,0.9500143162103551,0.99375,0.9937579821200512,0.99375,0.9937492925863045,0.2694690605159849,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
128,128,0.561642324955028,0.89375,0.892957724988975,1.0,1.0,0.9875,0.9875,0.279397955359309,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
129,129,0.41672054912814926,0.95,0.950167551085431,1.0,1.0,0.9875,0.9875,0.2769092842383543,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
130,130,0.5428588607166602,0.9375,0.937487943750239,1.0,1.0,0.99375,0.9937492925863045,0.2961960726417601,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
131,131,0.31097691145314454,0.9625,0.9627558163913067,0.99375,0.9937663469921535,0.99375,0.9937492925863045,0.3036013358854689,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
132,132,0.4376637706069232,0.90625,0.9056832932692307,0.99375,0.9937169312169312,1.0,1.0,0.31106566126109103,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
133,133,0.5063056973900529,0.93125,0.9311750972957793,1.0,1.0,0.975,0.9750354398179674,0.304826656539808,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
134,134,0.33078413601906503,0.95625,0.956289746896138,1.0,1.0,1.0,1.0,0.3084665179427247,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
135,135,0.4146686147448236,0.93125,0.9310305706206833,1.0,1.0,1.0,1.0,0.30066611485381145,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
136,136,0.3388029363213718,0.93125,0.9298641312178179,1.0,1.0,0.99375,0.9937081211471457,0.30112448378058615,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
137,137,0.4188395024422789,0.925,0.9243602023774438,1.0,1.0,0.9875,0.9875,0.3022339862538502,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
138,138,0.49613001694688136,0.9,0.8999395647193698,1.0,1.0,1.0,1.0,0.30687390450766544,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
139,139,0.3486235841105554,0.9375,0.9373365820061803,0.9875,0.9874559651817716,1.0,1.0,0.29936513017019023,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
140,140,0.3227471702028197,0.95625,0.9563461538461538,1.0,1.0,0.99375,0.9937492925863045,0.3031006060889922,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
141,141,0.3558863081905656,0.9375,0.93731669239222,1.0,1.0,1.0,1.0,0.2995616072206758,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
142,142,0.3988267897064361,0.95625,0.9560037682411673,1.0,1.0,0.98125,0.981120025673941,0.29271681878599337,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
143,143,0.3198827438115586,0.94375,0.9435401693760657,0.99375,0.9937615207373269,1.0,1.0,0.2995478204888059,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
144,144,0.45649158672458723,0.9125,0.9127106854838709,0.9875,0.9875392634013324,1.0,1.0,0.30958475515944883,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
145,145,0.38717095752726893,0.94375,0.9437308127754112,1.0,1.0,1.0,1.0,0.3067844304983737,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
146,146,0.2713255639540876,0.95625,0.9563860972800351,1.0,1.0,1.0,1.0,0.3024675020889845,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
147,147,0.34760995989763616,0.95625,0.9563583845134623,1.0,1.0,0.9875,0.9875,0.30946012971398884,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
148,148,0.39633507442576954,0.9,0.8996921911731134,1.0,1.0,0.99375,0.9937492925863045,0.2770323969598394,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
149,149,0.2926959030308353,0.95625,0.9562645180023228,0.99375,0.9937579821200512,0.9875,0.9875368546453587,0.29609227455512155,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
150,150,0.46718340570605504,0.925,0.9254331789754596,1.0,1.0,0.9875,0.9875,0.27481684699014297,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
151,151,0.2766526240548046,0.95,0.9500606891331838,0.99375,0.9937267008387698,1.0,1.0,0.2874151121039176,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
152,152,0.26097478193842105,0.95625,0.9560788189345217,1.0,1.0,1.0,1.0,0.30112579794222255,0.925,0.9265246449456976,1.0,1.0,1.0,1.0
