,epoch,train_loss,wire_train_acc,wire_train_f1,wire_train_loss,action_train_acc,action_train_f1,action_train_loss,val_loss,wire_val_acc,wire_val_loss,wire_val_f1,action_val_acc,action_val_f1,action_val_loss
253,253,1.1450619948484593,0.91875,0.9184545813586098,0.15479915590794452,0.7625,0.7626982218222442,0.9902628370590383,5.033038973098155,0.8,0.6821337319152008,0.8062062937062937,0.45,0.4334586466165414,2.1754526462085777
254,254,1.0744324278093693,0.95,0.9499685534591193,0.1363178807609245,0.7875,0.7865825735838579,0.9381145485739119,5.1459264378179785,0.775,0.5304804372617127,0.787840579710145,0.35,0.36666666666666664,2.3077230123453765
255,255,1.0017751359390652,0.95,0.95,0.11071611674297425,0.75,0.751609836182557,0.8910590200146409,5.302635320025729,0.775,0.5600108411923429,0.787840579710145,0.45,0.43774509803921563,2.3713122564193325
256,256,1.459164500026127,0.95,0.9502186107902986,0.1159586961177133,0.70625,0.7015361315064715,1.3432058000573126,4.850741109997033,0.825,0.5974318158871483,0.8314102564102563,0.5,0.48896103896103893,2.126654639495245
257,257,1.1596763806499204,0.95625,0.9565214988659516,0.10156540800029279,0.76875,0.7665273092560432,1.0581109771582526,4.94790508984006,0.825,0.5653067711704807,0.8314102564102563,0.575,0.5489809782608696,2.1912991766090273
258,258,1.0624929163635521,0.95,0.9490323854660347,0.11346260378900501,0.76875,0.771463546863439,0.9490303122218926,5.196906871750253,0.825,0.5939823111662974,0.8314102564102563,0.55,0.5261437908496732,2.3014622672868428
259,259,1.125303438498738,0.9375,0.9378493947572896,0.13519645252420048,0.71875,0.7153006277099128,0.9901069860164761,5.3475855200783995,0.8,0.7870553943489937,0.8095811051693405,0.525,0.5011609907120743,2.2802650664900144
260,260,1.1123711158486187,0.95625,0.9551380853217347,0.14070835078567961,0.775,0.7664948068660421,0.9716627690891088,5.021485931199277,0.825,0.632776584252019,0.8314102564102563,0.5,0.48120300751879697,2.194354669443419
261,261,1.038269368012439,0.95,0.9504607371794872,0.11687095066313727,0.76875,0.7636907840855208,0.9213984169326324,5.419647400063695,0.825,0.5767720443489338,0.8314102564102563,0.5,0.4818181818181818,2.4214376760099183
262,262,1.0297400034411648,0.93125,0.9325033875338754,0.1356976031917941,0.75625,0.7554509870660313,0.8940424010857508,5.455656955731683,0.8,0.5452762979095468,0.8095811051693405,0.5,0.49202564616309363,2.4551902948914175
263,263,0.9915692140098533,0.9625,0.9598496637757071,0.11521024098155257,0.7625,0.7592888477464209,0.8763589737254198,5.583940193176386,0.825,0.5650005757480286,0.8314102564102563,0.5,0.48896103896103893,2.509469803552747
264,264,1.2671174538407446,0.90625,0.9011195700850874,0.17965346048618347,0.7125,0.7129427311869241,1.0874640005702236,6.112144946338958,0.8,0.7399565297612412,0.8106666666666668,0.4,0.4043799528807025,2.6860942072831677
265,265,1.0483354531468776,0.9375,0.9376887064840786,0.1260234089305882,0.75625,0.7503446796338673,0.9223120407166121,5.693944111227756,0.8,0.7028950978491025,0.8129144385026738,0.475,0.4621848739495798,2.495524536558878
266,266,1.0418833493422803,0.94375,0.9433469601677149,0.14043889726708106,0.775,0.7716036475750598,0.9014444549244596,6.030420642832178,0.825,0.6688856601022959,0.8327365728900255,0.5,0.4836134453781513,2.680767511517479
267,267,1.2645328690133355,0.95,0.951122113915809,0.12461040210508582,0.725,0.7116927655932533,1.1399224654658284,5.719850351160851,0.8,0.7102168128504672,0.8106666666666668,0.5,0.5123152709359606,2.504816802637648
268,268,1.0789506562533675,0.96875,0.9690748368011299,0.09811115330685172,0.74375,0.7439823717948718,0.9808395039289607,5.444420869485475,0.825,0.6623918000844228,0.8314102564102563,0.525,0.5119565217391304,2.3910145358160664
269,269,1.1251125489621576,0.94375,0.9436868686868689,0.1171781834552835,0.75625,0.7543111559139785,1.0079343655553705,5.631619930054876,0.8,0.7237766177522303,0.8129144385026738,0.475,0.4621848739495798,2.4539216946446687
270,270,1.1305262904658553,0.9375,0.9370403575297941,0.1510090461137291,0.76875,0.7575503326330532,0.9795172428379152,6.31691767575685,0.8,0.6754932190609679,0.8129144385026738,0.475,0.469047619047619,2.8207122222171166
271,271,0.942136453266469,0.93125,0.9290798611111111,0.13081331380947106,0.80625,0.8052456613690792,0.811323139377718,6.228082378080581,0.8,0.7198658706034621,0.8129144385026738,0.45,0.45211038961038963,2.7541082581472436
272,272,1.0282104506083385,0.95,0.9500203349282297,0.10996162081727459,0.76875,0.7645858615540383,0.9182488354587065,6.261520917413873,0.8,0.862131415384144,0.8129144385026738,0.475,0.46795860389610394,2.6996947930503667
273,273,1.1131856701455842,0.95,0.9500316091954023,0.11455487533967554,0.725,0.7198892154484884,0.9986307942292694,6.598317471070914,0.825,0.7248146979474939,0.8327365728900255,0.475,0.46697388632872505,2.936751382985676
274,274,1.347792049673971,0.975,0.9752604166666666,0.11858041576155513,0.74375,0.7373585960864096,1.2292116349436337,5.270062617011716,0.775,0.9557405061628288,0.787840579710145,0.5,0.4903571428571428,2.157161047768022
275,275,1.3040771020806947,0.95,0.9465892687703148,0.1219108681486996,0.75,0.7472182045216429,1.182166238869107,5.42855632909559,0.8,0.8376178187801088,0.8095811051693405,0.425,0.43656015037593987,2.29546924418064
276,276,1.23420025990526,0.91875,0.9176162398921832,0.16996758491415168,0.74375,0.7460586792240018,1.0642326703403975,5.718962796177948,0.8,1.0175995741561223,0.8062062937062937,0.5,0.4818181818181818,2.3506816225471994
277,277,1.1225183499563773,0.925,0.9227373442022564,0.15023860790992027,0.74375,0.7334280672853664,0.9722797403004382,5.606627615827163,0.775,0.795936638777232,0.7911739130434783,0.45,0.4530555555555555,2.405345475257854
278,278,1.0771651048537083,0.95625,0.9534669059011165,0.07753333523118285,0.7375,0.7337693578490718,0.9996317718249944,6.372497289511375,0.8,1.0647261568796638,0.8129144385026738,0.475,0.4639285714285714,2.653885582439398
279,279,1.087303451455912,0.94375,0.9439102564102564,0.12070109535295778,0.76875,0.7671416952561221,0.9666023528803775,6.167389301200456,0.825,0.7615267073919249,0.8347435897435898,0.425,0.4308755760368664,2.7029312684022444
280,280,1.1532875545332537,0.925,0.9240595758901445,0.15212208238015051,0.73125,0.7273641516062161,1.0011654728458417,5.868765755227651,0.8,0.8226416230651694,0.8129144385026738,0.475,0.47756410256410253,2.523062065360682
281,281,1.0486354041683428,0.925,0.9254407051282051,0.1405749602747703,0.76875,0.7621696970471616,0.9080604451812206,6.312150225448567,0.8,0.7906070441892595,0.8129144385026738,0.4,0.4135989010989011,2.7607715599810034
282,282,1.242289221841147,0.9625,0.9620926032613077,0.10333595736862025,0.7125,0.7115366541353383,1.1389532650149583,5.464444285095662,0.85,0.718130009578988,0.8567924528301887,0.425,0.42692939244663386,2.3731571480398963
283,283,1.193288496471575,0.9375,0.937448275862069,0.14604041095464176,0.7625,0.7579845576952171,1.0472480874020558,5.382293031853623,0.8,0.7083663290002875,0.8129144385026738,0.4,0.4043010752688172,2.3369633483773207
284,284,1.1035209078033155,0.94375,0.9435144926692228,0.1277808892225049,0.7625,0.76190152323376,0.9757400193093169,5.546728588576661,0.825,0.6624105595960763,0.8347435897435898,0.35,0.3607142857142857,2.4421590229629144
285,285,0.9595995984371587,0.96875,0.96875,0.07780683356302154,0.7875,0.7841008771929825,0.8817927645423811,5.6668271069502225,0.825,0.7492504139025982,0.8347435897435898,0.45,0.45,2.4587883773662726
286,286,1.2047984069927415,0.93125,0.9286520802098952,0.15604175607568668,0.75,0.7425959442781911,1.0487566456114754,5.800165203324286,0.775,1.0000061904184103,0.787840579710145,0.475,0.4841269841269842,2.400079546120833
287,287,1.0981878128875096,0.95625,0.9560660919540229,0.08282475218271226,0.7125,0.7114895750459148,1.0153630642473546,6.166502394340933,0.825,0.8320984132004909,0.8314102564102563,0.375,0.37670565302144243,2.667201958518126
288,288,1.1539194062682345,0.93125,0.9314989496555952,0.15478940899421553,0.78125,0.7762590796002116,0.9991299948806518,6.042597016412763,0.85,0.7793679376104151,0.8534591194968554,0.475,0.45670995670995673,2.6316145337761547
289,289,1.261432855264749,0.925,0.9243332728592163,0.20618557242932312,0.73125,0.7291719682344683,1.0552472835748032,6.201729513471944,0.8,0.9440620789077059,0.8095811051693405,0.425,0.42361111111111105,2.6288337230143943
290,290,0.9996607596598445,0.95625,0.9552823854660348,0.1047824250857913,0.78125,0.7735968191993708,0.8948783348266611,5.866958397254348,0.8,0.8559019980648344,0.8095811051693405,0.475,0.46861471861471865,2.5055282396180703
291,291,1.2052164788496615,0.90625,0.9077615257108509,0.16802511095060937,0.75,0.7515151515151515,1.0371913648894395,5.853039591386914,0.8,0.6401253381897899,0.8095811051693405,0.4,0.3981818181818182,2.6064571189246637
292,292,1.147258188914125,0.95,0.9507898943946976,0.12681752801629737,0.75,0.743296710065844,1.020440654867232,5.18537825816311,0.8,0.9268022579148318,0.8062062937062937,0.525,0.5089285714285714,2.129288008273579
293,293,1.2802954107498103,0.93125,0.9307870151175839,0.16323883640334508,0.76875,0.7583109160048057,1.1170565731510274,5.181493425462395,0.8,0.7332368795277262,0.8095811051693405,0.525,0.5089285714285714,2.224128296249546
294,294,0.9563604118412112,0.94375,0.9435144926692228,0.1236453437141174,0.79375,0.7839907009109311,0.8327150679627774,5.6413374683819715,0.825,0.7665072556042929,0.8327365728900255,0.425,0.42632850241545894,2.4374151256866754
295,295,1.1283494839148474,0.94375,0.9438995215311005,0.13391149794855658,0.75625,0.7488055954934357,0.9944379828077686,5.526833000173792,0.825,0.8017838561610461,0.8327365728900255,0.425,0.4270833333333333,2.362524587882217
296,296,1.0550562731084374,0.9625,0.962860576923077,0.10226579787503468,0.76875,0.7606646011052095,0.9527904735358168,5.27424108858686,0.825,0.8675183579653094,0.8327365728900255,0.45,0.45230414746543773,2.2033613896928728
297,297,1.1442417416203405,0.9375,0.9375180375180374,0.13310787489425238,0.75625,0.7572300944669366,1.011133864204408,5.607637673011048,0.8,0.8305347886732278,0.8095811051693405,0.45,0.4453846153846154,2.3885514387395226
298,298,1.1005917626095552,0.9375,0.9379804311370765,0.15654691058086043,0.75625,0.7500911291613316,0.9440448537049877,5.439697097078897,0.775,0.834519377262312,0.787840579710145,0.525,0.5073934837092732,2.302588854462374
299,299,1.1509014318320536,0.96875,0.9688800113142217,0.10774907311666873,0.75,0.7470009063558203,1.0431523582255435,5.007040280057116,0.825,0.6726835356814249,0.8314102564102563,0.45,0.45892857142857146,2.1671783654834136
300,300,0.9916529848836874,0.95625,0.9565214988659516,0.10035889365655329,0.7875,0.7848725930427501,0.8912940901583084,5.471608172077684,0.825,0.7104936961008093,0.8327365728900255,0.525,0.5035714285714286,2.3805572401266537
301,301,1.079811362077453,0.91875,0.9180316091954024,0.16130230738561604,0.76875,0.7652478419077222,0.9185090576522044,5.1765235063387065,0.775,0.927618306213207,0.787840579710145,0.575,0.5317965023847376,2.124452583922538
302,302,1.005254168234569,0.94375,0.9423775430359937,0.1372394616217086,0.775,0.772653927254939,0.8680147072446346,5.635717625753022,0.825,0.758622252176141,0.8314102564102563,0.4,0.4081818181818182,2.438547708641272
303,303,1.0971916612804424,0.93125,0.931570512820513,0.14614467952740226,0.76875,0.7657333551864801,0.9510469786644198,5.1453091439791026,0.825,0.7103196628900375,0.8327365728900255,0.525,0.5092436974789916,2.217494760878617
304,304,1.0460488516855573,0.93125,0.9315037064228875,0.12840126649402578,0.76875,0.7628232732180101,0.917647589927179,5.541009999954349,0.85,0.6232583445023806,0.854895104895105,0.525,0.5098039215686274,2.458875824429788
305,305,1.1555966871938181,0.95,0.9497409909909911,0.15062289954953592,0.76875,0.7701297305045872,1.004973787788336,6.720126763219014,0.8,0.7760651953961087,0.8106666666666668,0.5,0.49039938556067586,2.9720308235097037
306,306,1.211920383328166,0.975,0.9751200796097947,0.11631785639139003,0.7375,0.7379050217019797,1.0956025266063905,5.597903570718978,0.775,0.8138190084080179,0.787840579710145,0.475,0.4747767857142858,2.3920422861537673
307,307,1.1354064092937928,0.925,0.9250992063492063,0.16364514566779542,0.75,0.744030975877193,0.9717612614135953,4.9524026910657994,0.825,0.628131491814537,0.8327365728900255,0.475,0.46697388632872505,2.1621356238989393
308,308,1.0279701131202466,0.9375,0.9370073942645032,0.11470460498572108,0.7625,0.7610727783923305,0.9132655071514101,5.6708983599615745,0.825,0.715447206206943,0.8327365728900255,0.5,0.48753665689149556,2.4777255510420217
309,309,1.094451413608066,0.95,0.948502728080193,0.10388278316334794,0.76875,0.7642118605418413,0.9905686291878503,4.953301110837492,0.825,0.8090825233747097,0.8314102564102563,0.55,0.5235294117647059,2.0721092673935346
310,310,1.0714331897491303,0.9375,0.9363099317788783,0.1128893886542881,0.74375,0.7351399477420807,0.9585438011699334,5.153115253680153,0.825,0.7066394211137151,0.8327365728900255,0.525,0.4954887218045112,2.2232379252069223
311,311,0.9814443783609317,0.93125,0.9292798913043478,0.1208290096551031,0.775,0.7706260590117981,0.8606153717897836,5.312685094965855,0.825,0.6481836316561098,0.8327365728900255,0.525,0.5089285714285714,2.332250715308328
312,312,1.0058277366489783,0.9375,0.9372808940252559,0.13085409454712577,0.7625,0.7621891400509822,0.8749736434513743,5.996189392812084,0.775,0.8002504150620056,0.787840579710145,0.475,0.46795860389610394,2.597969490322612
313,313,1.032244013375117,0.95,0.9504520631067962,0.11410236295003115,0.75625,0.7522963775935645,0.9181416498965801,5.77893415566068,0.775,0.7830782129483709,0.787840579710145,0.525,0.5128205128205128,2.4979279967057657
314,314,0.9856816548072533,0.94375,0.9435671009431994,0.1200147212383964,0.78125,0.7803841705424451,0.8656669354445645,5.92042328294192,0.825,0.777827995669145,0.8327365728900255,0.5,0.5000821018062398,2.5712976581489784
315,315,1.1378205393925704,0.925,0.9257182507878102,0.16105986612340967,0.78125,0.7717323534748132,0.9767606733724998,5.549359231567587,0.775,0.6839144677391055,0.787840579710145,0.5,0.47370227370227375,2.43272235459674
316,316,1.1032627581238472,0.94375,0.9439995189995191,0.12507344702586826,0.7375,0.7322399197546603,0.9781893109821482,5.285094249807291,0.825,0.8011184136524546,0.8314102564102563,0.55,0.5202205117536925,2.241987880347002
317,317,1.0070962866806423,0.95,0.9504206198285147,0.15737270369263476,0.79375,0.7894710792810875,0.8497235856579082,5.564466872112819,0.85,0.6811750191435321,0.8534591194968554,0.45,0.4424242424242424,2.4416459354262736
318,318,1.0481115608406384,0.925,0.9259557038834952,0.14084984311715076,0.7875,0.7757923090041166,0.9072617196494435,5.478689158963971,0.85,0.7242250981561767,0.8534591194968554,0.55,0.5369565217391304,2.3772320309799397
319,319,1.0279495670499545,0.95625,0.9563158437466189,0.11313231179236842,0.775,0.7720934920020641,0.9148172569609747,4.726200826000422,0.825,0.5634753352387631,0.8314102564102563,0.45,0.45211038961038963,2.081362739857468
320,320,1.2676398551356356,0.91875,0.9194711538461539,0.16698317638583768,0.71875,0.7149602932908545,1.100656682463537,5.984560003969817,0.775,0.8585282197758474,0.787840579710145,0.5,0.49414908008658004,2.563015894722047
321,321,1.4896519364620933,0.93125,0.9312531426528704,0.2171169703665523,0.70625,0.6974443293040254,1.2725349671849533,4.892849478742572,0.775,0.7976128673538654,0.787840579710145,0.575,0.5594574780058651,2.047618259553564
322,322,1.2307945922423458,0.9375,0.9365784008307372,0.14050175252125602,0.75625,0.7486985939163884,1.0902928402057839,5.362096159963403,0.8,0.6785908749940901,0.8095811051693405,0.525,0.5129237836438924,2.341752632706266
323,323,1.097518544920084,0.94375,0.9437680375180374,0.12493723030042303,0.7625,0.7587556496222343,0.9725813098248327,5.246679210918948,0.85,0.6695849750736549,0.854895104895105,0.525,0.5153571428571428,2.2885471168734477
324,324,1.0070106713959572,0.94375,0.9433469601677149,0.10366354567459993,0.75,0.7439749053030302,0.9033471268974692,5.65026757824234,0.825,0.7695865434481292,0.8327365728900255,0.475,0.4689285714285715,2.4403405020449975
325,325,1.0292961512103964,0.93125,0.931198275862069,0.14470078510898868,0.7875,0.7793133766817977,0.8845953652216529,6.053393081657108,0.85,0.7009615645560586,0.854895104895105,0.475,0.4689285714285715,2.6762157708086236
326,326,1.036624870346109,0.95625,0.95625,0.10698200254623243,0.7875,0.7834295630147506,0.9296428696824777,6.090810054575149,0.8,0.688934512025817,0.8095811051693405,0.475,0.4621848739495798,2.7009377778787664
327,327,0.9521063387596364,0.95,0.9506390087498502,0.1215501144785954,0.78125,0.7711532427679895,0.8305562235343636,6.91990042741927,0.8,0.782919176017532,0.8129144385026738,0.475,0.4621848739495798,3.0684906121668973
328,328,0.9711507143563889,0.94375,0.9441169821557753,0.1398770940051019,0.7625,0.7624134413915966,0.831273621000663,6.464373118022332,0.825,0.7748120250986943,0.8327365728900255,0.45,0.4424242424242424,2.8447805793305405
329,329,1.123158245862451,0.94375,0.9437680375180374,0.11993417808231807,0.7625,0.7608622793756032,1.0032240632524327,5.989426378137431,0.875,0.7655497439965527,0.8772686433063791,0.475,0.47660098522167493,2.611938370174902
330,330,1.042649009433688,0.95,0.949537997903564,0.11882153500911748,0.74375,0.7429140830936977,0.9238274752066328,6.097489878651643,0.875,0.8401683631688854,0.8772686433063791,0.475,0.4675324675324676,2.628660768800161
331,331,0.9424610613581837,0.95,0.9504607371794872,0.11014087685980237,0.75625,0.7499871021704904,0.8323201876086234,5.793757321476005,0.85,0.8044705047303922,0.8534591194968554,0.45,0.4424242424242424,2.4946433805976995
332,332,1.0354755418648796,0.95,0.9499368686868689,0.13109227380251695,0.75625,0.7478255722990778,0.9043832688240603,5.731022895954084,0.8,0.7825101311038672,0.8095811051693405,0.475,0.47009358288770053,2.4742563752864952
333,333,1.1076791286488805,0.95,0.950487016107331,0.12486673133574651,0.725,0.7219338596210223,0.9828124001630669,6.110370579094161,0.8,0.8616136109626836,0.8106666666666668,0.475,0.4639355742296919,2.624378498864098
334,334,0.9541627247734036,0.95625,0.9567636672170245,0.1066632378569782,0.79375,0.7866918794208665,0.8474994848636465,6.08481406958308,0.8,0.8017392346473983,0.8095811051693405,0.45,0.45062499999999994,2.6415373986858866
335,335,1.0946620405125422,0.94375,0.9443222554144886,0.10646043790731415,0.75625,0.7539288576007326,0.9882016024938132,6.419085011875721,0.8,0.765588782669704,0.8106666666666668,0.4,0.4123065476190476,2.8267481217539165
336,336,1.2364581023197652,0.9375,0.937676282051282,0.15559760700951433,0.7375,0.7340723444803142,1.080860493142874,5.789769969135523,0.825,0.6607667695361868,0.8347435897435898,0.475,0.4621848739495798,2.5645015928384964
337,337,1.0355031032281061,0.94375,0.9441506410256411,0.17238038723068208,0.75625,0.7524198410043794,0.8631227148857846,5.679976190702291,0.85,0.6068713583260432,0.854895104895105,0.475,0.4621848739495798,2.5365524417952656
338,338,1.0063260565613965,0.95625,0.9564593301435407,0.09638719902110249,0.75625,0.7494216811288622,0.9099388556706934,6.644112790361396,0.8,0.7622271826523612,0.8129144385026738,0.425,0.42517297517297514,2.9409428017639585
339,339,0.9635521563245778,0.9625,0.9612290356394132,0.10667019415055337,0.7625,0.7552013940007362,0.856881961796336,6.534805104302359,0.8,0.7878423821988605,0.8129144385026738,0.5,0.4875,2.873481333507516
340,340,1.036300172396824,0.94375,0.94259770333714,0.12969869279972301,0.7875,0.7879698061441481,0.9066014813109519,5.795912354451138,0.85,0.5747905252442586,0.854895104895105,0.45,0.45,2.6105609194975843
341,341,1.0472122473102954,0.94375,0.9441169821557753,0.11160583241172155,0.7375,0.7319697118937515,0.9356064120098264,5.881629381288076,0.85,0.692714706359453,0.854895104895105,0.55,0.5414502164502164,2.594457359969965
342,342,0.945956982079133,0.95,0.9477309669497169,0.12186582084388835,0.7875,0.7798365778994313,0.8240911620149746,6.19757508013863,0.825,0.7783772025928213,0.8327365728900255,0.5,0.4875,2.709598932486551
343,343,0.9705319788931803,0.93125,0.9295253389688651,0.113986460800625,0.7875,0.7817396488106132,0.85654552096819,6.510409425814577,0.825,0.8390689174059609,0.8327365728900255,0.525,0.507177033492823,2.835670250363909
344,344,1.0296560797676908,0.95625,0.9555588006230529,0.10619263079208245,0.78125,0.7727138259498839,0.9234634487725873,6.044727997694279,0.825,0.6936636299255838,0.8327365728900255,0.5,0.479737557208238,2.675532158878922
345,345,1.0561891645816779,0.95625,0.9563649425287357,0.11028465523938684,0.76875,0.7622530755928588,0.9459045107174682,6.220414687988887,0.825,0.7327595447988411,0.8279874213836479,0.5,0.4875,2.74382756811483
346,346,0.9397965560612498,0.9625,0.9628669051550174,0.07848067629520221,0.76875,0.7637427403026427,0.8613158807868407,5.685317903532268,0.825,0.6611625931434126,0.8314102564102563,0.5,0.4836134453781513,2.5120777047060985
347,347,0.976791009140187,0.93125,0.9321391582368637,0.12156502390236121,0.79375,0.7866479410616009,0.8552259860134553,6.281143553413858,0.825,0.7022738981540668,0.8327365728900255,0.5,0.4935474308300396,2.7894348002040714
348,348,1.1261909006756283,0.94375,0.9429377857594853,0.15688561488475603,0.76875,0.7591513407097288,0.9693052891504792,5.690800193029281,0.85,0.7586186762957056,0.854895104895105,0.525,0.5092953523238382,2.466090753812023
349,349,1.235921179223802,0.9375,0.9360280871274156,0.11070617075513929,0.75625,0.7520442989156482,1.1252150136859278,5.9441929238369084,0.85,0.890172153431908,0.854895104895105,0.475,0.4677471532091097,2.5270103870884215
350,350,1.023466092411739,0.95625,0.9559159753038781,0.1255767856773144,0.775,0.7710923259854181,0.8978893085608164,6.157354612512762,0.8,0.9524501102358499,0.8095811051693405,0.475,0.45714285714285713,2.6024521958044575
351,351,1.2309539740227113,0.94375,0.9441169821557753,0.13621266653994496,0.78125,0.772987567272293,1.0947413131489245,5.855461049462609,0.825,0.9196185160054255,0.8314102564102563,0.525,0.514879679144385,2.4679212513779922
352,352,1.358189569633567,0.90625,0.9066368050670182,0.18494423329386334,0.75625,0.7537527717132285,1.1732453328865524,5.3643894517968445,0.8,0.7506923276331232,0.8095811051693405,0.575,0.555672268907563,2.3068485663432297
353,353,1.0784074157657992,0.925,0.9259557038834952,0.16293366867608466,0.76875,0.7546484037963761,0.9154737501960322,5.978766660135273,0.8,0.8853571454417757,0.8095811051693405,0.575,0.5616883116883116,2.5467047777575376
354,354,1.0425585997544697,0.93125,0.9320575289278439,0.14783016115450706,0.73125,0.7303253350959172,0.8947284428168227,6.118538120725077,0.825,0.8596480738502692,0.8347435897435898,0.45,0.4485785953177258,2.6294449987755515
355,355,1.0752072356995552,0.95625,0.9556798213634707,0.09666083501496056,0.76875,0.7689985583396757,0.9785463985239854,6.2178057340368245,0.8,0.8153822870180931,0.8095811051693405,0.525,0.5182161223535697,2.701211705096
356,356,1.0145588804951224,0.93125,0.9316887064840786,0.12110021979958892,0.75625,0.7508885532801542,0.893458663780654,6.197379118197562,0.775,1.0198584191500757,0.787840579710145,0.575,0.5616883116883116,2.5887603383012867
357,357,1.0504268635446423,0.95,0.9503837285902502,0.09306608416594697,0.75,0.7483900906054797,0.9573607817810228,5.610156407226161,0.8,0.819366229954165,0.8095811051693405,0.55,0.5291500711237553,2.3953951253650265
358,358,0.9799910253674653,0.95,0.9502403846153846,0.13854165829815718,0.78125,0.7807333551864801,0.8414493683963201,5.961670246552797,0.8,0.9141664083169388,0.8095811051693405,0.525,0.5153571428571428,2.5237519058259807
359,359,1.0436400088719346,0.95,0.9502163461538462,0.08538801293516066,0.775,0.7697485792634505,0.9582519903816795,6.169278124833335,0.825,0.8794363762373901,0.8327365728900255,0.5,0.5007467532467533,2.6449208540739932
360,360,0.9178011447005904,0.93125,0.9318198495688865,0.10310833713809826,0.81875,0.8165980656770131,0.8146928093443566,5.879492005310015,0.8,0.8747114305030607,0.8095811051693405,0.525,0.5153571428571428,2.502390303490389
361,361,0.9290978341445371,0.95625,0.9568243771533183,0.11784818281236173,0.8,0.7958298141891891,0.8112496499649442,6.142058660198382,0.8,0.8462902876202065,0.8095811051693405,0.5,0.4953991596638655,2.6478841903210197
362,362,1.0978717639670665,0.90625,0.906124934175882,0.16462096223492612,0.75,0.7409213027703074,0.9332508031443755,5.594624030575505,0.825,0.6821222919819177,0.8314102564102563,0.475,0.4621848739495798,2.4562508807735868
363,363,1.115500408909906,0.9375,0.9358929216323582,0.1379644088232573,0.74375,0.7381417612308215,0.9775359982381724,5.870268091149003,0.825,0.8006877693647028,0.8314102564102563,0.525,0.5313146997929608,2.534790157686781
364,364,0.9565943537446412,0.95625,0.9565504807692307,0.11666018833660736,0.8,0.801217435491629,0.8399341635021538,6.20962675141909,0.825,0.8323878935175685,0.8314102564102563,0.45,0.4640898617511521,2.688619434723568
365,365,1.0401471853182016,0.95,0.9504745708464064,0.1049133530799002,0.74375,0.7457912864162864,0.9352338299391562,5.468758580007117,0.825,0.7283296617205111,0.8314102564102563,0.525,0.5151515151515152,2.370214454450612
366,366,0.9723474576832583,0.93125,0.9308220720720721,0.11805074285514845,0.76875,0.7585433731111425,0.8542967154640664,6.033494236835281,0.8,0.8366208968737283,0.8062062937062937,0.475,0.4833333333333334,2.5984366860982275
367,367,0.8939004235941065,0.95625,0.956461561068242,0.08509233388451096,0.7875,0.7846032758397575,0.8088080891302285,6.158121587231288,0.8,0.7719514543852654,0.8095811051693405,0.5,0.49414908008658004,2.6930850631564676
368,368,0.9532948799161105,0.95,0.9490620063191153,0.1277969027625696,0.76875,0.7740345584028806,0.8254979797986252,6.485515869961089,0.8,0.8429535292287028,0.8095811051693405,0.475,0.47660098522167493,2.8212811751869586
369,369,0.9683666230146215,0.94375,0.9439903846153846,0.14360829846238615,0.7875,0.784251997293793,0.8247583261010398,6.039366743831486,0.8,0.9586829461013167,0.8095811051693405,0.5,0.4903571428571428,2.5403418922018313
370,370,0.978652167341593,0.96875,0.9677823854660348,0.0932457755334942,0.7625,0.7664357024554393,0.8854063902805278,6.342668689198028,0.775,1.0928355956378482,0.787840579710145,0.5,0.49414908008658004,2.624916543057039
371,371,1.1203113076222866,0.95,0.9506936146377892,0.0986853631513751,0.75625,0.7522000214000679,1.0216259499351867,6.261282058404322,0.775,0.9828778147983129,0.787840579710145,0.5,0.48837535014005606,2.639202099805516
372,372,1.0963538644057265,0.95,0.9503837285902502,0.13593901158968383,0.7875,0.7828348564687574,0.9604148599224684,6.298495992614425,0.825,0.9892318197406865,0.8314102564102563,0.475,0.478494623655914,2.654632100464073
373,373,1.0128402839145436,0.9375,0.931637763894873,0.12524204745195533,0.78125,0.777169415398218,0.8875982407063742,6.232612927969589,0.85,0.8885688762031322,0.854895104895105,0.475,0.48006912442396316,2.672022049663421
374,374,0.9904092659042629,0.9375,0.9372860716166403,0.12112963001379855,0.7875,0.7821871654195827,0.869279635027409,6.320610778864361,0.8,0.8582015811397298,0.8095811051693405,0.5,0.5,2.7312046114710413
375,375,1.0799878506740952,0.95,0.949647584283001,0.1113199694876017,0.775,0.772894700454122,0.9686678787176988,5.795962675227382,0.825,0.8886225528686651,0.8314102564102563,0.55,0.5419908466819223,2.4536700954792643
376,376,1.033231894155056,0.975,0.9745453564297663,0.1023860790577785,0.775,0.7681089059257262,0.9308458192692447,6.07287415379232,0.8,0.8898777003992109,0.8095811051693405,0.55,0.5354341736694679,2.5914982484621722
377,377,0.9108618743377601,0.95,0.9500000000000002,0.08912939193717859,0.7625,0.758601606350443,0.8217324839991118,6.238623456671478,0.825,0.8805154047142393,0.8314102564102563,0.525,0.5321428571428571,2.6790540512660264
378,378,0.936253607278997,0.9625,0.9627902677244784,0.10480104582033842,0.78125,0.7802803081421503,0.831452563038899,6.363799490014753,0.825,0.8855426112522732,0.8314102564102563,0.525,0.5089285714285714,2.739128453185208
379,379,0.8784980881283143,0.95,0.9508305737019371,0.0804002244213831,0.8,0.7973301228131799,0.798097866330826,6.457081064343036,0.825,0.9134958377158879,0.8314102564102563,0.475,0.4719864176570459,2.771792579901193
